sha,offline time,online time,instr all time,instr project time
18260e1ccbdb5fbf03fe752940193ffc7184f8b8,7485,66868,62628,3245
d5bd3a2f66a9d92e5b222303e2247b5c7f5966ca,5753
11da199bb71f0496c2c00ea637bab089bc846603,5129
620dd34a6b7bff998c56798adcae0c53903b552f,4844
fc66bc6ecc3486418f63bbe35654a647b6039277,5188
69b6f7f5b7b7a1597283322ee0c079cd51cbc196,4989
abee8a0459dbf7651cf8c0ef9fb5018e85c387aa,4994
a9605415da2153729f375cefa155230d402ab29a,4580
aca383f00275e55a479d68c9ac72e3eebf9dae3b,5091
7b5d0c91522cb9e5ec0bb01baa4ffafd3ea6affb,4924
9430f0c7b202e3b8c0db075eea217a67a49771d6,1370
b334963a55a911b63ef46c7be8e8cd0490417982,4960
98f43f71bff9df873f41629810016f9d20b90e38,4945
ed9c27b4231e747213c60581f2dd2864dae5496f,5215
bc24abd8079234533f1f4bd5d6c7c8af50448ca8,5551
757ed8182ced049e266a82c85cdf317db428c83c,5236
588643a53afb09e8253888848945542f81f424c1,5086
7f8e5e5833b87a3c0a190fa0ecc045e1c90fbed0,5385
a968c4881c091fbbb407d74eca3a2d20af87b4eb,5213
ccc13be1d8971ad63b0d47293ea9241962f7e0e1,5054
f548e1d946e3e65585051a63af546b1d5b93a441,5289
43404b142f799ce1c503daea97da0538d7160798,4797
60df018d04cb8c721b89afc8810d6cec4785e372,4778
98e7c5dbe4d84191a597f7c893178ec0b225f43b,4704
8a64213bbd8be24d248c2594317ce81915df42ed,5320
5cd9ca272355892b0d4cd29eea92dc46cf5b0bfa,5007
6b50e6767cd00834d30cfaed35a177111bd985ae,5352
274383e0804cf329efcc6e20363e4ebf40e6f889,5265,77191,73243,1317
9bc3611ced184c47c62bf6a536dacf6c9ac76056,5288
b212358d39dfc3f27329ca75ae51492a0a90a7e1,5351
c87191dfc90098c5c8b8bfe4488c97cf236cae46,5171
8b37d7266d103ba926eaf8bba3091813ff6366de,5369
ad072dd5218e37ab8e3f130a638e17d313d3a38a,5170
325331efce79867d993288734baca73835365b56,5137
8feb6c9548c9913dfec8237110125bf1c253741d,4666
1ff6ad702bf4e534be62f13d662d8b1683e770fd,4797
12dd5c6cc1cf9db67f2ee77f6f3fec05cd1d97d4,7193,221096,215680,1777
c06ee44be2b29ecac2195d6847862d907c4049d8,7332
7e81fea8f53bab9a536898c9adb28c20fe936496,6758
faece266ff48a79f85f7d44c4c9f75676539a409,6516
714dc81b60a2fd724787340f453d60b990330a73,6838
9959af6aa780317f0e8ad81ad7e51f732feea6eb,6912
607dd4d3094a96bedc1e3c1a55d814e3135525d0,6549
dde6ba63a4e6e8995085da68b74261fc0740630d,6962
bde26035f5d662ab1754100be3638fd88fd2e0dd,6988
7f1c5e9a4fff0360eeba895e3d4fca4cde45541b,7324
3aed45816d48322b271bf03bfb372225363ab857,6717
9139538504de73a8ffe4973dfa410fed4b752da7,6950
f249238f3bec99c6d30f710f0fc3b3a2904645ad,7225
c6ffc58dc99056aee6d7c16d9f32d8d8eb6f6e2e,8929,15222,9685,3392
