sha,offline time,online time,instr all time,instr project time
c1ae8247b9e9c5fa1f13a2b32e10edac343239c2,3899,76989,75044,1954
33e5055f2a555426f75ef369b6711a75b3480ba5,3348
4b1e27cbf79d26834f8bc3a6b8318c7b0832eb79,3136
98985bf0234db2f4bc3e9d7929b1cf7f33d8b471,3088
1d5413904637b70649f5354762d19043445e1cd2,3023
cb3a0b2030ccce48d38ae7f6a3fa01ef4733af2e,3090
fa9d71c7f827be0e523950ad44d42d7d4b243c68,3360
58e91fc8f4216ceb0d56612b973bac418382a16f,3603
8a41cf6785d7efc11cf6014ae7b05970f2a94d20,3545
6925e104b3726a278958e2ff2e4faae7dbcf7bd5,3375
5500d92c24d1b5a034e469fbf71c58ed78dd3763,3718,19969,17862,1611
32401f6f1199ad7cea265b49ffa41687a0121540,3789
b8405eae35ca5c8a2726e6ffdc68c05e0e217f0f,3872
c93ca1f100fb649825aa9a139e14d457e964b95f,3698
e9cc22c48026e8d6c76a637d9cb594973801e184,3378
1e3a0c88aeeb7572d0743f5a2260633b46a8f0ca,3785
60fe0965c3c9267333bfc3264c0f4693b06513df,4023
0afcc508efe985857345ede0f2d3478f5ac0af28,6184,21966,17644,1862
72583c5da6bd23299c6574fc287d728e4eef58ce,14012
417b867fa9b5c9c1fa1a7134289eed2cb94902bd,13636
c67d997531a66981a0cf89899a0f32b9995e8697,13517
cf2f8966a39a6344d9c20a99479f000341b1d2a5,19304
5eb89e88413f3374575eb49990a01a7ff3f97a82,18795
a69a17c1633b8f967fb61c32835235f9d54e2857,18725
bfcd7d11125fc9d0e0d34faa4f1dd9bf6d8072ed,18945
db06a4e5dffd9fddbe20a31d5f89b9716cc043f2,19392
9df9bb871452a1fb873be38f1da47f77b17bd811,19599
2b2d958b427763ad690bb54b033c1b3af299e551,18887,31381,13698,1204
89f7168fa870d7f726185136517c5d52467d73d3,19664
a58a7238bb77f7720c05617ae888b4aa420d1482,18823
6cabde365933c5c79c5dbe22c7d48c12f7f42c7c,18798
a5b6ec753614c8f1fde99a373dc7ee4fce260f46,18801
d9b90d18cc2d1c19ab312c92d30eb5be363cdbd3,19650,32538,14856,1968
5caba46a72962b06f098ab8ca4a48e4f33058a16,19497
3bcd879a623fedf708b1b315ac7049fc81ae954e,18920,19394,1646,1172
5ee88fbe69badb844ef78b0c609e429de9fb1034,18809
3050d5c718f6a45643b30490c157e31cd701f2b4,18835
babd767e0edfd2f09eb7912366d8e593c60914ea,18780
4defd0ae5a91040921174a88172d116dca8fd1b8,18809
22d4420465ed9c9e9ae2e2f6215501ca6339ace6,21183,40587,22538,3134
238dd2235d3eda3d2a62fe9104abe1381f49145d,20678,67301,48071,1448
34edf588ad9a02fecffe5efbad0d42ec592838ae,21517
cec23d3c835e9dda2b534c7b76d3ebc294e93973,22453,35699,15305,2059
fb734f6e78f6899a3a449376c49629168b200481,21578
d75353353a2b7fdbf16659a728a229bb3051abff,22164
36c6a043ccfb110278ce2116000e7753f8404a45,20258,62774,42516,0
a5d4b6f8e95837afacd92b79ba7caf8c8929a74a,1586
c17fb9f2915ab7820266c4950e8c005b1fa41cb4,22096
7ad6d44b75a951de6e8547ffb8d4af113c45f597,21410,64396,44161,1175
531709323746f4a3a281a7c76875096bef560b3a,22075
