f4dd635091ecc6573b0c52b9fd9babd31f348b03,0,19198,0,3520,0,57923,0,63870,0,61098,0,57382,0,53999,0,111411,0,117819,0,72804,0,117153,0,117085,0,72991,0,73412,0,74477,0,116641,0,121984,0,123049,0,77216,0,75405,0,78188
79f8453ded4767fd61a7e7d479db0a10c87c1833,0,4515,0,3630,0,52257,0,41025,0,7816,0,4284,0,56749,0,6256,0,6074,0,5950,0,6154,0,6008,0,6330,0,6164,0,5881,0,7687,0,6934,0,9700,0,7513,0,6891,0,9638
d989049c1c4002d343b2e5a0ecf5b0d54465fbe8,0,5590,0,3689,0,59858,0,4945,0,4826,0,31516,0,52223,0,117647,0,67321,0,48518,0,35614,0,36090,0,31714,0,25643,0,26739,0,24634,0,18611,0,18474,0,17755,0,13400,0,16257
32d4b6932b72a1a5f0b6feb91eb842e4bdecb021,0,8980,0,3356,0,57733,0,54067,0,59609,0,6807,0,52477,0,111712,0,16871,0,36653,0,15911,0,16867,0,13275,0,13631,0,13425,0,10062,0,8926,0,11631,0,10153,0,8974,0,11073
84e97e1a218f885db3c22833a8b705ab89839f65,0,7656,0,3408,0,52957,0,59667,0,58109,0,23853,0,56492,0,109949,0,67286,0,47201,0,30008,0,30937,0,33091,0,21882,0,22484,0,15218,0,12553,0,13292,0,13863,0,12369,0,13427
d0be0c4cb3ac9f1abf42ca858fcac2323da177d9,0,4491,0,3321,0,58180,0,44383,0,8620,0,5218,0,55660,0,6217,0,6707,0,6576,0,6479,0,6327,0,6287,0,6292,0,7216,0,7841,0,7703,0,10722,0,7941,0,7522,0,10418
40f2af85055bca8b73526b8718a26df2ad6df8d9,0,4793,0,4015,0,59967,0,3012,0,3006,0,4774,0,52701,0,6122,0,5719,0,6222,0,2058,0,2011,0,6197,0,1948,0,1993,0,3242,0,3104,0,5803,0,3220,0,3076,0,5488
41720c47548777846bb290c65bf3a2c324434a19,0,4416,0,3575,0,50679,0,42460,0,8341,0,4397,0,52431,0,5971,0,6133,0,5713,0,6002,0,6138,0,6184,0,5543,0,6116,0,7302,0,7019,0,9718,0,7185,0,6594,0,9889
a1816ecd052ca2e300dae1f0f472207465b08ba2,0,4212,0,3577,0,57898,0,42085,0,8000,0,4818,0,56717,0,6354,0,6630,0,6521,0,6407,0,6379,0,6688,0,6416,0,6674,0,7688,0,7727,0,10099,0,7468,0,7409,0,10562
01438507d2b38fff94e911534c4593fc479b8e22,0,4705,0,3636,0,57268,0,42365,0,9397,0,4810,0,52600,0,6501,0,6642,0,6661,0,6214,0,6818,0,6757,0,6875,0,6693,0,7424,0,7704,0,10463,0,7808,0,7692,0,10062
837c5d8eaf6646e77c215cfd5fd4b54cd35af276,0,4334,0,3563,0,58936,0,41114,0,7702,0,4250,0,56424,0,6088,0,6283,0,6284,0,6215,0,5843,0,9010,0,5698,0,6474,0,7171,0,7070,0,9791,0,7333,0,7019,0,9711
c4ad600c0b3cd5efdf2d81a5d2080a69e45a123c,0,4206,0,3550,0,56568,0,42301,0,8524,0,4706,0,55022,0,6654,0,6722,0,6346,0,6780,0,6843,0,6883,0,6658,0,6848,0,7469,0,7503,0,10657,0,8103,0,7505,0,10414
9463ebeea3f0e147c05476d13d515687ad4048fe,0,4246,0,3609,0,57694,0,41356,0,9597,0,4227,0,52409,0,5838,0,5652,0,6038,0,6027,0,6102,0,6096,0,6041,0,6084,0,6637,0,6824,0,9727,0,7114,0,6695,0,9605
c328014d97e8c29874a56237d07410dc87c7fa54,0,4437,0,3586,0,59619,0,41914,0,8499,0,4248,0,55817,0,6003,0,6137,0,6047,0,6162,0,6128,0,5822,0,6392,0,6117,0,7061,0,6762,0,9347,0,7715,0,6852,0,9889
f6f368c702b0e36e888217c3c65798fb47095c58,0,4274,0,3622,0,60881,0,41276,0,9039,0,5122,0,53995,0,7088,0,7744,0,7200,0,7750,0,7684,0,7319,0,7522,0,7828,0,8688,0,8327,0,10993,0,8536,0,7503,0,11305
14b505b871f64cac2462fffbc587bf96cc33316f,0,5295,0,3619,0,55644,0,40962,0,8322,0,4842,0,52991,0,7692,0,7297,0,7483,0,6631,0,7007,0,7488,0,6923,0,6704,0,7831,0,7527,0,11147,0,7795,0,7788,0,10595
6c56ae0df557afb60ab856e8c0726b630a326a7c,0,5676,0,3618,0,57830,0,57889,0,56816,0,6979,0,57856,0,8020,0,7514,0,8629,0,7883,0,8839,0,7822,0,7999,0,8187,0,9186,0,8703,0,11796,0,9088,0,8669,0,12147
563212124561357e4bbd3a33b70624b6b41f8718,0,6219,0,3797,0,53218,0,57583,0,59119,0,23498,0,57746,0,69479,0,64991,0,38346,0,38017,0,39072,0,48007,0,41402,0,41424,0,24888,0,20071,0,18809,0,15520,0,15199,0,15581
72c07fd689e227fd105ac80b52f1d2fda7a34298,0,4567,0,3948,0,54834,0,49738,0,9271,0,6984,0,60524,0,6870,0,6376,0,7002,0,6938,0,6960,0,6686,0,6972,0,7013,0,7751,0,7724,0,10572,0,7962,0,7661,0,11657
34eeee611c069d6b616c6677e466314ca4926091,0,8753,0,4003,0,116523,0,117102,0,123021,0,84005,0,119247,0,279579,0,265725,0,72648,0,264586,0,266691,0,269438,0,279993,0,269288,0,19284,0,15463,0,77122,0,18325,0,16136,0,32568
8d581d537e48e826849c90bf9197fdd4f80a189a,0,8074,0,3623,0,123837,0,5305,0,5288,0,78313,0,112804,0,267253,0,255389,0,67739,0,55731,0,56480,0,59715,0,27615,0,25287,0,21214,0,14711,0,23515,0,15735,0,12751,0,18432
1c77d0ab94c842508054960c02b32ace523fb0d5,0,8314,0,3761,0,120420,0,120483,0,119403,0,8203,0,63257,0,66159,0,64830,0,30292,0,33607,0,32683,0,28992,0,20358,0,19558,0,16388,0,14728,0,15822,0,13480,0,12029,0,15685
5271eb57fab32fe2e9a649e5f29b212667bf0408,0,4653,0,4014,0,118517,0,86532,0,9282,0,6010,0,6908,0,7174,0,7409,0,7236,0,6855,0,7601,0,7385,0,7362,0,7584,0,8026,0,7862,0,10928,0,8048,0,7844,0,11301
33f79df5b38fdb3fe58b509ea82558d4ad0745dc,0,6475,0,3774,0,119411,0,76108,0,9156,0,6144,0,6819,0,6608,0,6837,0,6699,0,6642,0,6761,0,6598,0,6786,0,6768,0,7718,0,7337,0,10307,0,8081,0,7091,0,10416
512e702881b377947b6bfba701d5e94588575560,0,4901,0,4023,0,120169,0,86218,0,9004,0,5369,0,6718,0,7479,0,6746,0,6194,0,6403,0,6739,0,6760,0,6477,0,6766,0,7425,0,7279,0,11095,0,7803,0,7298,0,10772
